,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
220,221,Youssouf Fofana,fr FRA,MF,Monaco,22,1999,24.3,4,0,0,33,25,0,6,32,43,0,1,0,175,14,10,58.3,Matches
221,222,Thomas Foket,be BEL,"DF,FW",Reims,26,1994,24.8,5,0,0,26,27,5,64,33,19,1,0,0,135,15,19,44.1,Matches
222,223,Thomas Fontaine,mg MAD,DF,Lorient,30,1991,1.9,1,0,0,4,1,0,0,2,0,0,0,0,8,2,4,33.3,Matches
223,224,José Fonte,pt POR,DF,Lille,37,1983,38.0,4,0,0,23,8,1,6,44,12,0,0,0,205,87,42,67.4,Matches
224,225,Steven Fortes,cv CPV,DF,Lens,29,1992,1.0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
225,226,Przemysław Frankowski,pl POL,DF,Lens,26,1995,27.2,5,0,0,36,9,2,71,28,39,0,1,0,130,12,11,52.2,Matches
226,227,Fransérgio,br BRA,MF,Bordeaux,30,1990,14.0,7,0,0,26,12,0,6,23,10,0,1,0,78,27,32,45.8,Matches
227,228,Angelo Fulgini,fr FRA,"MF,FW",Angers,24,1996,32.5,6,0,0,36,84,5,69,22,25,0,0,0,137,33,41,44.6,Matches
228,229,Gauthier Gallon,fr FRA,GK,Troyes,28,1993,31.0,2,0,0,0,7,0,0,2,0,0,0,0,33,2,1,66.7,Matches
229,230,Kévin Gameiro,fr FRA,FW,Strasbourg,34,1987,26.5,0,0,0,16,17,14,16,6,10,1,0,0,81,10,48,17.2,Matches
230,231,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,31,1989,18.2,4,0,0,38,16,1,2,24,36,0,0,0,127,8,15,34.8,Matches
231,232,Ignatius Ganago,cm CMR,FW,Lens,22,1999,11.4,2,0,0,9,10,10,3,2,2,0,0,0,27,19,30,38.8,Matches
232,233,Djeidi Gassama,fr FRA,FW,Paris S-G,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
233,234,Johan Gastien,fr FRA,MF,Clermont Foot,33,1988,30.5,8,2,0,29,33,0,61,53,34,0,1,1,260,21,27,43.8,Matches
234,235,Valère Germain,fr FRA,FW,Montpellier,31,1990,21.9,3,0,0,23,27,7,15,9,14,0,0,0,54,53,104,33.8,Matches
235,236,Gerson,br BRA,"MF,FW",Marseille,24,1997,28.3,3,0,0,45,67,2,22,16,17,2,0,0,109,23,19,54.8,Matches
236,237,Willem Geubbels,fr FRA,"FW,MF",Nantes,19,2001,6.0,1,0,0,10,4,5,6,6,5,0,0,0,16,10,13,43.5,Matches
237,238,Ismaël Gharbi,es ESP,FW,Paris S-G,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
238,239,Lamine Ghezali,fr FRA,DF,Saint-Étienne,22,1999,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
239,240,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,21,2000,5.5,0,0,0,4,17,3,3,4,5,1,0,0,31,20,21,48.8,Matches
240,241,Jimmy Giraudon,fr FRA,DF,Troyes,29,1992,18.0,5,1,1,14,5,0,1,37,6,0,1,1,105,17,10,63.0,Matches
241,242,Andrei Girotto,br BRA,"DF,MF",Nantes,29,1992,35.0,8,0,0,52,28,0,9,69,52,0,0,0,200,106,64,62.4,Matches
242,243,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,25,1996,16.7,4,1,0,21,21,2,111,12,22,0,0,0,96,6,13,31.6,Matches
243,244,Angel Gomes,eng ENG,"MF,FW",Lille,20,2000,10.6,3,0,0,13,15,0,16,3,13,0,0,0,39,5,14,26.3,Matches
244,245,Alfred Gomis,sn SEN,GK,Rennes,27,1993,25.0,1,0,0,1,3,0,0,1,0,0,1,0,29,4,0,100.0,Matches
245,246,Vagner Gonçalves,cv CPV,FW,Metz,25,1996,1.0,1,0,0,5,1,0,10,1,1,0,0,0,4,0,2,0.0,Matches
246,247,Álvaro González,es ESP,DF,Marseille,31,1990,5.0,1,0,0,7,7,0,0,1,1,0,0,0,19,4,11,26.7,Matches
247,248,Amine Gouiri,fr FRA,"FW,MF",Nice,21,2000,30.6,3,0,0,30,33,6,98,11,13,1,0,0,89,12,24,33.3,Matches
248,249,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,17,2003,20.0,7,0,0,36,28,0,4,13,26,0,1,0,157,11,18,37.9,Matches
249,250,Jonathan Gradit,fr FRA,DF,Lens,28,1992,34.1,7,0,0,41,37,0,10,65,28,0,0,0,221,47,52,47.5,Matches
250,251,Andrew Gravillon,gp GLP,DF,Reims,23,1998,23.7,9,2,2,35,21,0,24,33,24,0,1,0,97,32,27,54.2,Matches
251,252,Adrian Grbić,at AUT,"FW,MF",Lorient,24,1996,5.8,0,0,0,6,9,2,3,0,1,0,0,0,14,13,20,39.4,Matches
252,253,Ivo Grbić,hr CRO,GK,Lille,25,1996,21.0,3,0,0,0,7,0,0,0,0,0,0,0,19,7,0,100.0,Matches
253,254,Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,13.3,1,1,0,2,1,0,0,1,1,0,1,0,11,2,0,100.0,Matches
254,255,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,22,1999,14.9,3,0,0,27,20,5,62,20,31,0,0,0,79,16,20,44.4,Matches
255,256,Noah Guede-Nadje,fr FRA,MF,Angers,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
256,257,Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,35.0,6,0,0,28,67,0,49,16,30,2,0,0,178,23,30,43.4,Matches
257,258,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,20,2001,0.1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,,Matches
258,259,Evann Guessand,fr FRA,FW,Nice,20,2001,4.9,3,0,0,14,9,0,0,0,8,1,0,0,19,12,12,50.0,Matches
259,260,Lamine Gueye,sn SEN,"FW,MF",Metz,23,1998,6.2,0,0,0,7,10,3,49,6,5,1,0,0,23,4,10,28.6,Matches
260,261,Pape Gueye,sn SEN,MF,Marseille,22,1999,17.0,7,0,0,29,40,4,3,24,19,0,1,0,109,21,13,61.8,Matches
261,262,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,30,1990,14.8,4,0,0,23,13,0,6,36,16,0,0,0,134,13,12,52.0,Matches
262,263,Frederic Guilbert,fr FRA,DF,Strasbourg,26,1994,28.0,4,0,0,26,22,2,218,55,39,0,0,0,142,27,40,40.3,Matches
263,264,Bruno Guimarães,br BRA,MF,Lyon,23,1997,18.2,2,0,0,31,59,1,28,21,31,1,0,0,131,12,10,54.5,Matches
264,265,Sehrou Guirassy,gn GUI,FW,Rennes,25,1996,11.3,1,0,0,21,35,5,1,1,2,0,0,0,30,37,34,52.1,Matches
265,266,Malo Gusto,fr FRA,DF,Lyon,18,2003,20.9,3,0,0,25,20,2,70,33,35,0,2,1,145,16,17,48.5,Matches
266,267,Massadio Haïdara,ml MLI,DF,Lens,28,1992,12.0,5,1,0,20,11,0,18,22,21,0,0,0,63,14,11,56.0,Matches
267,268,Oualid El Hajjam,ma MAR,DF,Troyes,30,1991,11.9,2,0,0,16,11,0,19,22,11,0,0,0,90,7,10,41.2,Matches
268,269,Achraf Hakimi,ma MAR,DF,Paris S-G,22,1998,27.5,3,1,0,20,14,6,52,28,51,0,0,0,123,9,20,31.0,Matches
269,270,Pierre-Yves Hamel,fr FRA,"FW,MF",Lorient,27,1994,0.3,1,0,0,1,1,0,0,2,0,0,0,0,0,2,2,50.0,Matches
270,271,Pierre-Yves Hamel,fr FRA,FW,Clermont Foot,27,1994,5.8,2,0,0,13,9,2,2,0,6,0,0,0,9,23,33,41.1,Matches
271,272,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,34,1987,9.8,2,0,0,23,12,8,42,4,7,0,0,0,28,4,11,26.7,Matches
272,273,Amine Harit,ma MAR,"FW,MF",Marseille,24,1997,12.9,1,0,0,17,39,3,28,4,11,0,0,0,51,6,14,30.0,Matches
273,274,Henrique,br BRA,DF,Lyon,27,1994,12.3,3,0,0,13,14,0,21,22,7,0,0,0,57,18,13,58.1,Matches
274,275,Luis Henrique,br BRA,"FW,MF",Marseille,19,2001,7.8,0,0,0,6,4,5,12,5,3,0,0,0,34,0,3,0.0,Matches
275,276,Christophe Hérelle,mq MTQ,DF,Brest,28,1992,21.5,6,0,0,20,24,1,1,44,28,0,0,0,99,24,24,50.0,Matches
276,277,Jérôme Hergault,fr FRA,DF,Lorient,35,1986,3.9,2,2,1,7,3,0,13,4,1,0,0,0,19,6,6,50.0,Matches
277,278,Ander Herrera,es ESP,MF,Paris S-G,31,1989,12.1,2,0,0,14,5,3,6,14,17,0,0,0,72,2,3,40.0,Matches
278,279,Franck Honorat,fr FRA,"FW,MF",Brest,24,1996,32.2,3,0,0,24,21,5,188,15,38,3,0,0,148,18,31,36.7,Matches
279,280,Fraser Hornby,sct SCO,"FW,MF",Reims,21,1999,3.9,1,0,0,7,6,6,1,4,1,0,0,0,9,16,15,51.6,Matches
280,281,Cédric Hountondji,bj BEN,DF,Clermont Foot,27,1994,22.6,2,0,0,12,7,0,1,34,17,0,0,1,101,46,20,69.7,Matches
281,282,Suk Hyun-jun,kr KOR,"FW,MF",Troyes,30,1991,1.7,0,0,0,7,5,0,1,0,0,0,0,0,4,8,9,47.1,Matches
282,283,Mauro Icardi,ar ARG,FW,Paris S-G,28,1993,11.4,1,0,0,14,7,9,2,5,3,0,0,0,19,5,9,35.7,Matches
283,284,Jonathan Iglesias,uy URU,MF,Clermont Foot,32,1988,6.4,0,0,0,11,11,0,1,5,11,0,0,0,39,1,3,25.0,Matches
284,285,Juan Ignacio Ramírez,uy URU,FW,Saint-Étienne,24,1997,1.4,0,0,0,1,0,0,0,0,1,0,0,0,5,1,4,20.0,Matches
285,286,Danylo Ihnatenko,ua UKR,MF,Bordeaux,24,1997,7.7,3,1,0,16,7,0,8,6,9,0,0,0,51,13,5,72.2,Matches
286,287,Jonathan Ikone,fr FRA,"MF,FW",Lille,23,1998,11.8,1,0,0,13,7,2,8,5,3,0,0,0,55,3,6,33.3,Matches
287,288,Bonke Innocent,ng NGA,MF,Lorient,25,1996,9.7,4,0,0,20,6,0,2,16,16,0,0,0,57,7,10,41.2,Matches
288,289,Wilson Isidor,fr FRA,"FW,MF",Monaco,20,2000,0.6,0,0,0,1,1,2,0,0,0,0,0,0,1,4,4,50.0,Matches
289,290,Ismail Jakobs,sn SEN,"DF,FW",Monaco,21,1999,13.4,1,0,0,15,9,1,82,17,16,0,1,0,76,38,15,71.7,Matches
290,291,Marin Jakoliš,hr CRO,FW,Angers,24,1996,2.5,0,0,0,5,1,2,7,1,1,0,0,0,5,3,1,75.0,Matches
291,292,Abdel Jalil Medioub,dz ALG,DF,Bordeaux,23,1997,6.9,0,0,0,3,1,0,0,12,5,0,0,0,31,14,6,70.0,Matches
292,293,Corentin Jean,fr FRA,"FW,MF",Lens,26,1995,2.8,2,0,0,7,5,2,10,1,6,0,0,0,13,3,8,27.3,Matches
293,294,Jemerson,br BRA,DF,Metz,28,1992,13.4,3,2,0,18,7,0,0,25,25,0,1,0,57,13,19,40.6,Matches
294,295,Moritz Jenz,de GER,DF,Lorient,22,1999,15.3,5,1,1,24,3,0,0,28,12,0,1,2,66,30,27,52.6,Matches
295,296,Lenny Joseph,fr FRA,"FW,MF",Metz,20,2000,1.7,1,0,0,5,1,0,1,0,1,0,0,0,5,4,7,36.4,Matches
296,297,Issa Kaboré,bf BFA,DF,Troyes,20,2001,25.0,8,2,1,30,43,4,111,20,22,1,0,0,125,11,15,42.3,Matches
297,298,Tino Kadewere,zw ZIM,FW,Lyon,25,1996,5.6,0,1,0,6,5,4,7,4,5,0,0,0,29,6,12,33.3,Matches
298,299,Gaël Kakuta,cd COD,"MF,FW",Lens,30,1991,18.6,1,0,0,15,33,5,46,4,14,0,0,0,76,12,23,34.3,Matches
299,300,Arnaud Kalimuendo,fr FRA,FW,Paris S-G,19,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
300,301,Arnaud Kalimuendo,fr FRA,FW,Lens,19,2002,23.9,1,1,0,13,32,14,17,8,8,0,0,0,51,4,26,13.3,Matches
301,302,Samuel Kalu,ng NGA,"FW,MF",Bordeaux,23,1997,3.6,1,0,0,3,7,0,19,3,5,0,0,0,15,3,7,30.0,Matches
302,303,Boubacar Kamara,fr FRA,"MF,DF",Marseille,21,1999,30.9,5,0,0,40,42,0,8,46,38,1,1,0,183,40,37,51.9,Matches
303,304,Hassane Kamara,ci CIV,"MF,DF",Nice,27,1994,6.0,2,0,0,8,4,3,16,9,10,0,0,0,41,2,13,13.3,Matches
304,305,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,32,1989,7.4,1,0,0,4,8,0,0,16,6,0,0,0,50,4,2,66.7,Matches
305,306,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,19,2001,1.0,1,0,0,1,2,0,7,0,1,0,0,0,9,1,1,50.0,Matches
306,307,Eiji Kawashima,jp JPN,GK,Strasbourg,38,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
307,308,Ilan Kebbal,dz ALG,"MF,FW",Reims,23,1998,19.7,1,0,0,12,50,7,71,13,15,1,0,0,122,2,18,10.0,Matches
308,309,Thilo Kehrer,de GER,DF,Paris S-G,24,1996,16.8,0,0,0,15,6,0,5,24,14,0,0,0,70,26,21,55.3,Matches
309,310,Habib Keita,ml MLI,"MF,FW",Lyon,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
310,311,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Clermont Foot,26,1995,10.3,1,0,0,11,15,0,40,14,10,0,0,0,45,1,7,12.5,Matches
311,312,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,30,1991,24.7,6,0,0,22,47,22,57,12,18,1,0,0,103,12,40,23.1,Matches
312,313,Presnel Kimpembe,fr FRA,DF,Paris S-G,25,1995,28.6,6,0,0,28,26,0,2,38,19,0,2,0,138,49,20,71.0,Matches
313,314,Thibault Klidje,tg TOG,"MF,FW",Bordeaux,20,2001,1.0,0,0,0,3,5,1,6,2,0,0,0,0,2,1,4,20.0,Matches
314,315,Justin Kluivert,nl NED,MF,Nice,22,1999,20.8,6,1,0,39,28,5,161,14,9,0,1,0,95,14,12,53.8,Matches
315,316,Samuel Koeberlé,fr FRA,FW,Reims,16,2004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
316,317,Philippe Koffi,fr FRA,FW,Reims,19,2002,4.2,1,0,0,8,13,7,3,3,0,0,0,0,7,6,16,27.3,Matches
317,318,Sead Kolašinac,ba BIH,DF,Marseille,28,1993,4.9,0,0,0,7,3,0,7,0,6,0,0,0,22,5,0,100.0,Matches
318,319,Randal Kolo Muani,fr FRA,"FW,MF",Nantes,22,1998,32.8,2,0,0,59,72,18,31,6,14,1,1,0,107,66,110,37.5,Matches
319,320,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,29,1991,28.5,4,1,0,29,3,2,38,60,24,0,3,2,148,31,38,44.9,Matches
320,321,Ghislain Konan,ci CIV,DF,Reims,25,1995,26.9,1,0,0,17,33,2,84,28,19,0,0,0,176,13,11,54.2,Matches
321,322,Ibrahima Koné,ml MLI,FW,Lorient,22,1999,8.1,2,0,0,13,10,5,4,1,4,0,0,0,20,16,35,31.4,Matches
322,323,Youssouf Koné,ml MLI,DF,Troyes,26,1995,10.9,2,1,0,7,20,2,33,10,18,0,0,0,62,6,10,37.5,Matches
323,324,Laurent Koscielny,fr FRA,DF,Bordeaux,35,1985,10.4,2,0,0,11,9,0,0,12,9,0,1,0,65,15,3,83.3,Matches
324,325,Rominigue Kouamé,ml MLI,MF,Troyes,24,1996,33.0,5,0,0,43,65,1,7,46,22,0,0,0,231,17,28,37.8,Matches
325,326,Boubakar Kouyaté,ml MLI,DF,Metz,24,1997,29.6,8,1,0,35,28,7,0,79,50,0,1,0,158,92,44,67.6,Matches
326,327,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,24,1997,5.0,0,0,0,9,7,2,5,0,5,0,0,0,23,17,17,50.0,Matches
327,328,Mykola Kukharevych,ua UKR,FW,Troyes,20,2001,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
328,329,Enock Kwateng,fr FRA,DF,Bordeaux,24,1997,22.2,6,1,1,22,16,1,40,43,35,0,0,0,144,24,23,51.1,Matches
329,330,Grejohn Kyei,fr FRA,FW,Clermont Foot,25,1995,4.4,1,0,0,14,8,1,0,0,2,0,0,0,6,14,9,60.9,Matches
330,331,Gaëtan Laborde,fr FRA,FW,Montpellier,27,1994,3.8,1,0,0,3,3,0,4,5,2,0,0,0,15,17,12,58.6,Matches
331,332,Gaëtan Laborde,fr FRA,FW,Rennes,27,1994,30.3,1,0,0,31,20,21,33,8,7,0,0,0,79,87,119,42.2,Matches
332,333,Tom Lacoux,fr FRA,"DF,MF",Bordeaux,19,2002,10.1,5,0,0,18,6,0,7,9,13,0,0,0,67,4,15,21.1,Matches
333,334,Lenny Lacroix,fr FRA,DF,Metz,18,2003,2.2,0,0,0,1,0,0,0,10,7,0,0,0,13,7,2,77.8,Matches
334,335,Alban Lafont,fr FRA,GK,Nantes,22,1999,38.0,3,0,0,1,2,0,0,1,3,0,1,0,58,22,2,91.7,Matches
335,336,Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,23,1998,26.8,1,0,0,19,5,14,14,7,5,0,0,0,50,44,51,46.3,Matches
336,337,Didier Lamkel Zé,cm CMR,FW,Metz,24,1996,6.7,2,0,0,7,14,4,4,1,1,0,0,0,20,21,23,47.7,Matches
337,338,Julien Laporte,fr FRA,DF,Lorient,27,1993,32.1,7,0,0,28,26,1,2,54,45,0,3,0,158,78,54,59.1,Matches
338,339,Yasser Larouci,dz ALG,DF,Troyes,20,2001,3.8,1,0,0,2,8,0,15,7,5,1,0,0,19,4,3,57.1,Matches
339,340,Paul Lasne,fr FRA,MF,Brest,32,1989,9.4,1,0,0,11,15,0,12,24,12,0,0,0,46,9,6,60.0,Matches
340,341,Armand Lauriente,fr FRA,"FW,MF",Lorient,22,1998,27.5,5,0,0,44,41,11,45,15,18,0,0,0,118,11,21,34.4,Matches
341,342,Théo Le Bris,fr FRA,MF,Lorient,18,2002,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,33.3,Matches
342,343,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,23,1998,16.1,0,0,0,17,27,2,43,4,5,0,0,0,58,38,53,41.8,Matches
343,344,Enzo Le Fée,fr FRA,"MF,FW",Lorient,21,2000,24.4,2,0,0,32,51,1,102,29,44,0,0,0,165,18,22,45.0,Matches
344,345,Vincent Le Goff,fr FRA,DF,Lorient,31,1989,34.0,1,0,0,24,21,3,84,37,38,0,0,0,210,11,28,28.2,Matches
345,346,Maxime Le Marchand,fr FRA,DF,Strasbourg,31,1989,9.6,4,0,0,10,2,0,5,14,8,0,1,0,52,15,10,60.0,Matches
346,347,Jean-Louis Leca,fr FRA,GK,Lens,35,1985,25.7,3,1,0,2,3,0,0,1,0,0,1,0,31,4,1,80.0,Matches
347,348,Félix Lemaréchal,ci CIV,MF,Monaco,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
348,349,Mario Lemina,ga GAB,MF,Nice,27,1993,21.9,7,1,1,36,23,0,7,48,35,0,0,0,142,23,10,69.7,Matches
349,350,Fabien Lemoine,fr FRA,MF,Lorient,34,1987,12.4,5,0,0,27,18,0,6,14,22,0,0,0,101,9,8,52.9,Matches
350,351,Léo Leroy,fr FRA,MF,Montpellier,21,2000,7.0,3,0,0,23,4,0,4,8,21,0,0,0,47,11,8,57.9,Matches
351,352,Alexandre Letellier,fr FRA,GK,Paris S-G,30,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
352,353,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,18,2003,0.8,0,0,0,2,1,0,0,0,0,0,0,0,4,1,4,20.0,Matches
353,354,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,33,1988,22.7,8,0,0,34,25,4,188,21,43,1,0,0,132,19,25,43.2,Matches
354,355,Isaac Lihadji,fr FRA,"MF,FW",Lille,19,2002,2.6,1,0,0,4,5,0,9,2,3,1,0,0,15,1,3,25.0,Matches
355,356,Pol Lirola,es ESP,"DF,FW",Marseille,23,1997,19.7,1,0,0,11,13,10,71,13,16,0,0,0,100,19,8,70.4,Matches
356,357,Banzouzi Locko,fr FRA,"MF,DF",Reims,19,2002,11.2,4,0,0,15,12,2,10,14,19,0,0,0,64,12,16,42.9,Matches
357,358,Anthony Lopes,pt POR,GK,Lyon,30,1990,33.1,1,1,0,1,4,0,0,3,0,0,0,0,34,4,1,80.0,Matches
358,359,Pau López,es ESP,GK,Marseille,26,1994,29.0,4,0,0,0,3,0,0,0,0,0,0,0,52,6,0,100.0,Matches
359,360,Dion Lopy,sn SEN,MF,Reims,19,2002,18.2,4,0,0,38,17,1,4,22,29,0,1,0,121,14,17,45.2,Matches
360,361,Samuel Loric,fr FRA,DF,Lorient,21,2000,3.0,0,0,0,4,5,1,13,5,5,0,1,0,19,7,2,77.8,Matches
361,362,Jordan Lotomba,ch SUI,DF,Nice,22,1998,19.8,4,0,0,11,23,2,44,12,17,0,0,0,86,12,15,44.4,Matches
362,363,Johaneko Louisjean,fr FRA,DF,Bordeaux,17,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
363,364,Jean Lucas,br BRA,MF,Monaco,23,1998,16.1,3,1,1,27,25,2,64,13,25,0,0,0,131,14,25,35.9,Matches
364,365,Castello Lukeba,fr FRA,DF,Lyon,18,2002,23.3,1,0,0,18,13,1,0,38,19,0,2,0,180,41,36,53.2,Matches
365,366,Levi Lumeka,eng ENG,"MF,FW",Troyes,22,1998,0.7,0,0,0,2,1,2,2,0,0,0,0,0,2,0,2,0.0,Matches
366,367,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,20,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,100.0,Matches
367,368,Deiver Machado,co COL,"DF,MF",Lens,27,1993,5.8,1,0,0,4,11,2,18,3,14,0,0,0,33,6,3,66.7,Matches
368,369,Yvann Macon,fr FRA,DF,Saint-Étienne,22,1998,17.0,7,0,0,23,12,0,58,18,22,0,0,1,100,16,29,35.6,Matches
369,370,Louis Mafouta,cf CTA,FW,Metz,27,1994,5.8,0,0,0,16,5,5,1,0,0,0,0,0,8,10,22,31.3,Matches
370,371,Hugo Magnetti,fr FRA,MF,Brest,23,1998,16.3,4,0,0,26,20,0,9,25,34,0,0,0,130,6,9,40.0,Matches
371,372,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,24,1997,19.1,2,0,0,21,25,5,12,20,31,1,0,0,99,36,39,48.0,Matches
372,373,Habib Maïga,ci CIV,MF,Metz,25,1996,14.1,6,0,0,29,10,0,22,14,28,0,1,0,92,17,11,60.7,Matches
373,374,Josh Maja,ng NGA,FW,Bordeaux,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
374,375,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29,1991,3.6,1,0,0,5,14,1,7,0,3,0,0,0,17,2,5,28.6,Matches
375,376,Lovro Majer,hr CRO,"MF,FW",Rennes,23,1998,20.4,1,0,0,35,32,1,85,11,21,0,0,0,140,3,10,23.1,Matches
376,377,Béni Makouana,cg CGO,"FW,MF",Montpellier,18,2002,3.6,4,0,0,10,1,2,9,3,2,0,0,0,10,1,9,10.0,Matches
377,378,Hianga Mananga Mbock,fr FRA,MF,Brest,21,1999,8.9,3,0,0,20,10,0,0,5,12,0,1,0,48,11,11,50.0,Matches
378,379,Vincent Manceau,fr FRA,DF,Angers,32,1989,26.2,2,1,1,13,14,0,10,32,19,0,0,0,165,16,35,31.4,Matches
379,380,Steve Mandanda,fr FRA,GK,Marseille,36,1985,9.0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,100.0,Matches
380,381,Reinildo Mandava,mz MOZ,DF,Lille,27,1994,16.9,7,0,0,33,27,1,20,37,23,0,0,0,102,27,11,71.1,Matches
381,382,Anthony Mandrea,dz ALG,GK,Angers,24,1996,10.0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,100.0,Matches
382,383,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,30,1991,13.1,9,0,0,19,11,0,0,17,12,0,1,0,66,36,21,63.2,Matches
383,384,Thomas Mangani,fr FRA,MF,Angers,34,1987,24.4,6,0,0,25,14,0,88,36,30,0,0,0,141,26,32,44.8,Matches
384,385,Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,26.1,2,0,0,26,29,1,39,25,22,0,1,1,132,25,31,44.6,Matches
385,386,Myziane Maolida,fr FRA,MF,Nice,22,1999,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,Matches
386,387,Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,10.1,2,0,0,21,24,2,4,2,4,1,0,0,34,30,34,46.9,Matches
387,388,Marcelo,br BRA,DF,Bordeaux,34,1987,10.0,4,0,0,7,2,0,0,13,5,0,0,1,56,42,6,87.5,Matches
388,389,Marcelo,br BRA,DF,Lyon,34,1987,2.0,1,0,0,4,1,0,0,4,3,0,0,1,12,14,6,70.0,Matches
389,390,Guillermo Maripán,cl CHI,DF,Monaco,27,1994,20.4,5,0,0,20,10,1,1,25,24,0,0,0,118,45,36,55.6,Matches
390,391,Marquinhos,br BRA,DF,Paris S-G,27,1994,31.8,5,0,0,6,10,1,6,16,14,0,0,0,181,41,39,51.3,Matches
391,392,Jonas Martin,fr FRA,MF,Rennes,31,1990,23.4,8,0,0,32,14,0,3,22,20,0,0,0,147,20,15,57.1,Matches
392,393,Gelson Martins,pt POR,"MF,FW",Monaco,26,1995,21.2,4,0,0,22,33,15,35,17,27,0,0,0,112,22,23,48.9,Matches
393,394,Pape Matar Sarr,sn SEN,MF,Metz,18,2002,23.7,7,0,0,32,22,1,4,29,26,0,0,0,171,29,30,49.2,Matches
394,395,Eliot Matazo,be BEL,MF,Monaco,19,2002,8.8,1,0,0,16,8,0,1,13,7,0,0,0,45,8,13,38.1,Matches
395,396,Chrislain Matsima,fr FRA,DF,Monaco,19,2002,1.5,0,0,0,0,2,0,0,1,2,0,0,0,8,4,1,80.0,Matches
396,397,Azor Matusiwa,nl NED,MF,Reims,23,1998,27.4,8,1,1,29,30,0,3,62,32,0,1,0,169,27,31,46.6,Matches
397,398,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,25.5,4,0,0,23,44,6,26,8,13,0,0,0,93,7,36,16.3,Matches
398,399,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,16,2004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
399,400,Kylian Mbappé,fr FRA,FW,Paris S-G,22,1998,33.6,10,0,0,28,53,39,68,5,8,4,0,0,63,4,10,28.6,Matches
400,401,Amadou Mbengue,sn SEN,"DF,MF",Metz,19,2002,6.8,4,0,0,12,1,0,0,10,10,0,0,0,43,5,7,41.7,Matches
401,402,Jason Mbock,fr FRA,FW,Angers,21,1999,0.2,1,0,0,0,2,1,1,0,0,0,0,0,1,0,2,0.0,Matches
