,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
365,366,Marco Modolo,it ITA,DF,Venezia,32,1989,4.4,2,0,0,6,3,0,0,4,3,0,0,0,19,9,7,56.3,Matches
366,367,Nahuel Molina,ar ARG,DF,Udinese,23,1998,29.3,7,1,1,31,16,1,117,22,24,0,0,0,158,10,19,34.5,Matches
367,368,Cristian Molinaro,it ITA,DF,Venezia,38,1983,6.1,0,0,0,7,8,1,16,6,9,0,0,0,22,4,2,66.7,Matches
368,369,Lorenzo Montipò,it ITA,GK,Hellas Verona,25,1996,34.0,1,0,0,0,5,0,0,1,0,0,0,0,30,11,2,84.6,Matches
369,370,Álvaro Morata,es ESP,FW,Juventus,28,1992,25.6,5,0,0,48,77,20,20,5,9,2,1,0,88,36,33,52.2,Matches
370,371,Raúl Moro,es ESP,FW,Lazio,18,2002,2.2,0,0,0,0,0,0,2,0,3,0,0,0,6,0,0,,Matches
371,372,Andrei Motoc,ro ROU,DF,Salernitana,19,2002,1.0,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,Matches
372,373,Lys Mousset,fr FRA,"MF,FW",Salernitana,25,1996,1.8,2,0,0,4,2,1,0,0,0,0,1,0,5,0,5,0.0,Matches
373,374,Samuel Mráz,sk SVK,FW,Spezia,24,1997,0.6,0,0,0,2,0,1,0,0,0,0,0,0,4,2,3,40.0,Matches
374,375,Mert Müldür,tr TUR,DF,Sassuolo,22,1999,22.7,5,0,0,24,15,0,40,24,35,0,0,0,117,9,20,31.0,Matches
375,376,Luis Muriel,co COL,"FW,MF",Atalanta,30,1991,17.1,1,0,0,14,27,7,75,4,4,0,0,0,65,30,32,48.4,Matches
376,377,Vedat Muriqi,xk KVX,FW,Lazio,27,1994,2.4,1,0,0,5,9,1,0,0,0,1,0,0,6,11,14,44.0,Matches
377,378,Nicola Murru,it ITA,DF,Sampdoria,26,1994,10.9,5,0,0,22,6,2,23,7,17,0,1,0,56,11,7,61.1,Matches
378,379,Juan Musso,ar ARG,GK,Atalanta,27,1994,32.6,1,1,0,3,1,0,0,0,1,0,1,0,26,6,0,100.0,Matches
379,380,Joakim Mæhle,dk DEN,"DF,MF",Atalanta,24,1997,16.3,2,0,0,10,25,1,27,14,11,0,1,0,126,11,14,44.0,Matches
380,381,Nahitan Nández,uy URU,"MF,DF",Cagliari,25,1995,16.9,4,0,0,27,33,12,65,9,21,0,0,0,86,44,49,47.3,Matches
381,382,Nani,pt POR,"MF,FW",Venezia,34,1986,3.2,1,0,0,2,8,0,14,2,1,0,0,0,20,5,3,62.5,Matches
382,383,Matija Nastasić,rs SRB,DF,Fiorentina,28,1993,2.4,1,0,0,2,0,0,0,5,1,0,0,0,13,3,1,75.0,Matches
383,384,Ilija Nestorovski,mk MKD,FW,Udinese,31,1990,2.1,1,0,0,3,7,2,2,0,0,0,0,0,4,3,8,27.3,Matches
384,385,Aurélien Nguiamba,fr FRA,MF,Spezia,22,1999,0.6,1,0,0,1,0,0,0,0,2,0,0,0,6,0,3,0.0,Matches
385,386,Dimitris Nikolaou,gr GRE,DF,Spezia,22,1998,36.0,7,0,0,31,20,0,7,49,26,0,1,1,247,39,50,43.8,Matches
386,387,Jean-Pierre Nsame,cm CMR,FW,Venezia,28,1993,2.7,0,0,0,6,3,3,1,0,1,1,0,0,6,16,15,51.6,Matches
387,388,Bram Nuytinck,nl NED,DF,Udinese,31,1990,22.6,2,0,0,16,4,0,6,22,24,0,0,0,101,33,29,53.2,Matches
388,389,Simeon Nwankwo,ng NGA,FW,Salernitana,29,1992,9.4,0,0,0,12,14,9,2,3,5,0,0,0,15,19,37,33.9,Matches
389,390,M'Bala Nzola,ao ANG,FW,Spezia,24,1996,11.9,2,0,0,30,7,14,4,0,2,0,1,0,24,28,48,36.8,Matches
390,391,Adam Obert,sk SVK,"DF,MF",Cagliari,18,2002,3.0,0,0,0,6,0,0,2,4,5,0,0,0,13,3,7,30.0,Matches
391,392,Joel Obi,ng NGA,"MF,DF",Salernitana,30,1991,12.7,4,0,0,32,21,0,25,10,14,0,0,0,56,16,16,50.0,Matches
392,393,Brain Oddei,it ITA,FW,Sassuolo,18,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
393,394,Álvaro Odriozola,es ESP,DF,Fiorentina,25,1995,19.3,4,1,0,15,12,1,52,8,15,1,1,0,88,1,18,5.3,Matches
394,395,Stefano Okaka,it ITA,FW,Udinese,31,1989,0.2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.0,Matches
395,396,David Okereke,ng NGA,"FW,MF",Venezia,23,1997,22.8,5,1,0,30,32,9,27,10,10,1,0,0,73,33,59,35.9,Matches
396,397,Christian Oliva,uy URU,MF,Cagliari,25,1996,0.5,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0.0,Matches
397,398,Sérgio Oliveira,pt POR,MF,Roma,29,1992,9.9,5,0,0,12,25,0,32,10,14,0,0,0,64,8,6,57.1,Matches
398,399,Riccardo Orsolini,it ITA,"FW,MF",Bologna,24,1997,19.8,2,0,0,20,44,13,90,5,14,0,0,0,73,26,35,42.6,Matches
399,400,Victor Osimhen,ng NGA,FW,Napoli,22,1998,22.0,5,1,0,37,38,19,9,3,5,4,0,0,37,49,55,47.1,Matches
400,401,David Ospina,co COL,GK,Napoli,32,1988,31.0,1,0,0,0,10,0,0,1,0,0,0,0,48,9,2,81.8,Matches
401,402,Adam Ounas,dz ALG,"MF,FW",Napoli,24,1996,3.6,1,0,0,9,10,0,16,2,1,0,0,0,23,1,3,25.0,Matches
402,403,Daniele Padelli,it ITA,GK,Udinese,35,1985,3.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
403,404,Simone Pafundi,it ITA,FW,Udinese,15,2006,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
404,405,Martin Palumbo,no NOR,FW,Juventus,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
405,406,Goran Pandev,mk MKD,"FW,MF",Genoa,38,1983,9.4,1,0,0,5,37,6,3,2,0,0,0,0,41,6,19,24.0,Matches
406,407,Ivor Pandur,hr CRO,GK,Hellas Verona,21,2000,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
407,408,Fabiano Parisi,it ITA,DF,Empoli,20,2000,16.4,5,0,0,22,29,0,43,22,19,0,1,0,138,7,11,38.9,Matches
408,409,Mario Pašalić,hr CRO,"MF,FW",Atalanta,26,1995,22.2,3,0,0,30,14,6,4,20,12,0,0,0,107,50,47,51.5,Matches
409,410,Patric,es ESP,DF,Lazio,28,1993,18.3,7,1,1,24,7,0,1,12,15,0,0,1,97,17,32,34.7,Matches
410,411,Rui Patrício,pt POR,GK,Roma,33,1988,38.0,2,0,0,0,1,0,0,0,0,0,0,0,39,3,0,100.0,Matches
411,412,Leonardo Pavoletti,it ITA,FW,Cagliari,32,1988,16.9,9,0,0,45,29,4,3,2,6,1,0,0,50,126,121,51.0,Matches
412,413,Pedro,es ESP,FW,Lazio,34,1987,22.6,5,0,0,31,39,6,31,6,23,1,0,0,117,3,12,20.0,Matches
413,414,João Pedro,it ITA,FW,Cagliari,29,1992,36.9,9,0,0,68,85,31,14,8,12,1,0,0,112,63,113,35.8,Matches
414,415,Gianluca Pegolo,it ITA,GK,Sassuolo,40,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
415,416,Pietro Pellegri,it ITA,FW,Torino,20,2001,2.4,1,0,0,10,6,4,0,0,1,0,0,0,4,9,17,34.6,Matches
416,417,Pietro Pellegri,it ITA,FW,Milan,20,2001,1.5,0,0,0,7,2,2,0,0,2,0,0,0,4,3,1,75.0,Matches
417,418,Lorenzo Pellegrini,it ITA,MF,Roma,25,1996,25.4,8,1,1,46,49,9,172,27,14,0,0,0,126,17,26,39.5,Matches
418,419,Luca Pellegrini,it ITA,DF,Juventus,22,1999,12.3,6,0,0,23,21,0,54,5,10,0,0,0,73,9,8,52.9,Matches
419,420,Federico Peluso,it ITA,DF,Sassuolo,37,1984,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,Matches
420,421,Gastón Pereiro,uy URU,"FW,MF",Cagliari,26,1995,10.8,1,0,0,16,4,2,40,1,5,0,0,0,36,23,30,43.4,Matches
421,422,Dor Peretz,il ISR,MF,Venezia,26,1995,6.5,2,0,0,10,8,0,2,8,18,0,0,0,25,8,9,47.1,Matches
422,423,Roberto Pereyra,ar ARG,"MF,FW",Udinese,30,1991,19.9,10,1,1,33,34,1,23,12,12,0,0,0,116,1,12,7.7,Matches
423,424,Carles Pérez,es ESP,"MF,FW",Roma,23,1998,6.2,2,0,0,13,7,0,19,2,3,0,0,0,20,0,10,0.0,Matches
424,425,Nehuén Pérez,ar ARG,DF,Udinese,21,2000,18.8,6,0,0,30,9,0,2,21,21,0,1,0,104,28,36,43.8,Matches
425,426,Mattia Perin,it ITA,GK,Juventus,28,1992,4.5,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
426,427,Ivan Perišić,hr CRO,DF,Inter,32,1989,31.3,4,0,0,29,6,13,150,47,22,0,0,0,167,55,32,63.2,Matches
427,428,Diego Perotti,ar ARG,"MF,FW",Salernitana,33,1988,3.2,1,0,0,5,10,0,22,2,5,0,0,0,17,4,6,40.0,Matches
428,429,Mario Perrone,it ITA,DF,Salernitana,18,2003,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
429,430,Matteo Pessina,it ITA,"MF,FW",Atalanta,24,1997,16.0,0,0,0,16,35,4,10,13,14,0,0,0,134,28,29,49.1,Matches
430,431,Andrea Petagna,it ITA,FW,Napoli,26,1995,6.5,1,0,0,15,14,2,3,0,3,0,0,0,15,17,20,45.9,Matches
431,432,Giuseppe Pezzella,it ITA,"DF,MF",Atalanta,23,1997,11.9,3,0,0,19,30,2,37,9,13,0,0,0,82,14,14,50.0,Matches
432,433,Krzysztof Piątek,pl POL,FW,Fiorentina,26,1995,8.1,0,0,0,7,16,3,5,2,4,0,0,0,16,18,27,40.0,Matches
433,434,Roberto Piccoli,it ITA,FW,Genoa,20,2001,2.4,0,0,0,3,0,1,1,1,1,0,0,0,8,12,17,41.4,Matches
434,435,Roberto Piccoli,it ITA,FW,Atalanta,20,2001,2.2,0,0,0,0,3,3,0,0,0,0,0,0,7,5,16,23.8,Matches
435,436,Andrea Pinamonti,it ITA,FW,Empoli,22,1999,31.9,4,0,0,32,56,19,28,7,6,1,0,0,62,75,128,36.9,Matches
436,437,Carlo Pinsoglio,it ITA,GK,Juventus,31,1990,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
437,438,Riccardo Pinzi,it ITA,FW,Udinese,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
438,439,Marko Pjaca,hr CRO,MF,Torino,26,1995,12.8,0,0,0,11,14,2,17,4,4,0,0,0,60,20,28,41.7,Matches
439,440,Tommaso Pobega,it ITA,MF,Torino,22,1999,24.9,11,0,0,75,39,2,16,25,30,1,0,0,147,77,79,49.4,Matches
440,441,Suf Podgoreanu,il ISR,FW,Spezia,19,2002,1.3,0,0,0,2,2,0,7,1,0,0,0,0,4,2,0,100.0,Matches
441,442,Matteo Politano,it ITA,FW,Napoli,27,1993,18.3,3,0,0,14,28,4,108,13,12,0,0,0,73,7,13,35.0,Matches
442,443,Manolo Portanova,it ITA,"FW,MF",Genoa,21,2000,14.7,4,0,0,45,26,5,40,17,28,0,0,0,75,23,33,41.1,Matches
443,444,Dennis Praet,be BEL,MF,Torino,27,1994,17.1,3,0,0,21,17,3,45,3,10,0,0,0,71,8,19,29.6,Matches
444,445,Mateusz Praszelik,pl POL,MF,Hellas Verona,20,2000,0.3,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,,Matches
445,446,Ivan Provedel,it ITA,GK,Spezia,27,1994,30.7,2,0,0,2,4,0,0,2,0,0,2,1,50,6,0,100.0,Matches
446,447,Erick Pulgar,cl CHI,MF,Fiorentina,27,1994,3.8,2,0,0,5,3,0,5,5,6,0,0,0,31,4,7,36.4,Matches
447,448,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,25,1995,13.4,4,0,0,30,27,9,21,4,9,1,0,0,39,31,51,37.8,Matches
448,449,Niklas Pyyhtiä,fi FIN,MF,Bologna,17,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
449,450,Fabio Quagliarella,it ITA,FW,Sampdoria,38,1983,18.5,2,0,0,20,28,15,21,3,2,0,0,0,51,18,36,33.3,Matches
450,451,Adrien Rabiot,fr FRA,MF,Juventus,26,1995,25.4,5,0,0,45,28,4,25,20,43,0,1,0,150,49,30,62.0,Matches
451,452,Ivan Radovanović,rs SRB,"DF,MF",Salernitana,32,1988,11.7,4,0,0,9,10,0,4,7,7,0,0,0,60,17,13,56.7,Matches
452,453,Ionuț Radu,ro ROU,GK,Inter,24,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
453,454,Ștefan Radu,ro ROU,DF,Lazio,34,1986,6.2,2,0,0,4,5,0,7,5,6,0,0,0,38,7,9,43.8,Matches
454,455,Boris Radunović,rs SRB,GK,Cagliari,25,1996,3.0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
455,456,Antonio Raimondo,it ITA,FW,Bologna,17,2004,0.8,0,0,0,3,0,3,0,0,0,0,0,0,2,0,3,0.0,Matches
456,457,Aaron Ramsey,wls WAL,MF,Juventus,30,1990,1.1,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,,Matches
457,458,Luca Ranieri,it ITA,DF,Salernitana,22,1999,23.4,9,0,0,16,10,2,66,22,21,0,0,0,103,18,16,52.9,Matches
458,459,Andrea Ranocchia,it ITA,DF,Inter,33,1988,3.8,1,0,0,4,2,1,0,4,4,0,0,0,14,16,7,69.6,Matches
459,460,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,21,2000,30.4,9,1,1,29,33,4,63,9,18,1,0,0,126,9,18,33.3,Matches
460,461,Nicola Ravaglia,it ITA,GK,Sampdoria,32,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
461,462,Ante Rebić,hr CRO,FW,Milan,27,1993,9.9,2,0,0,18,9,8,28,3,8,0,0,0,25,13,22,37.1,Matches
462,463,Arkadiusz Reca,pl POL,DF,Spezia,26,1995,19.7,3,0,0,23,13,0,37,32,19,0,1,0,98,18,28,39.1,Matches
463,464,Pepe Reina,es ESP,GK,Lazio,38,1982,15.0,3,0,0,1,1,0,0,0,0,0,1,0,7,5,0,100.0,Matches
464,465,Panagiotis Retsos,gr GRE,DF,Hellas Verona,22,1998,0.6,0,0,0,1,1,0,1,2,0,0,0,0,3,0,0,,Matches
465,466,Bryan Reynolds,us USA,DF,Roma,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
466,467,Franck Ribéry,fr FRA,"MF,FW",Salernitana,38,1983,15.8,3,1,0,31,39,2,43,3,10,0,0,0,82,4,13,23.5,Matches
467,468,Samuele Ricci,it ITA,MF,Torino,19,2001,8.0,1,0,0,14,13,2,0,14,4,0,0,0,40,1,5,16.7,Matches
468,469,Samuele Ricci,it ITA,MF,Empoli,19,2001,17.0,1,1,0,17,42,0,6,31,19,0,0,0,121,3,4,42.9,Matches
469,470,Tomás Rincón,ve VEN,MF,Torino,33,1988,1.8,2,0,0,5,2,0,1,2,2,0,0,0,11,3,5,37.5,Matches
470,471,Tomás Rincón,ve VEN,MF,Sampdoria,33,1988,13.0,3,0,0,22,31,0,5,18,13,0,0,0,75,14,11,56.0,Matches
471,472,Ricardo Rodríguez,ch SUI,DF,Torino,28,1992,27.5,3,0,0,26,11,0,65,41,21,0,1,0,163,53,34,60.9,Matches
472,473,Marko Rog,hr CRO,MF,Cagliari,26,1995,3.5,0,0,0,11,14,0,3,1,3,0,0,0,19,4,5,44.4,Matches
473,474,Rogério,br BRA,DF,Sassuolo,23,1998,19.2,5,0,0,15,34,1,82,18,13,0,0,0,95,10,15,40.0,Matches
474,475,Alessio Romagnoli,it ITA,DF,Milan,26,1995,15.7,4,1,0,17,13,3,1,19,14,0,1,0,79,46,19,70.8,Matches
475,476,Simone Romagnoli,it ITA,DF,Empoli,31,1990,16.6,3,0,0,17,5,0,1,9,12,0,1,1,103,54,33,62.1,Matches
476,477,Luka Romero,ar ARG,FW,Lazio,16,2004,0.9,0,0,0,2,3,0,1,1,1,0,0,0,4,0,1,0.0,Matches
477,478,Sergio Romero,ar ARG,GK,Venezia,34,1987,16.0,2,0,0,1,1,0,0,1,2,0,1,0,13,6,1,85.7,Matches
478,479,Cristiano Ronaldo,pt POR,FW,Juventus,36,1985,0.3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,,Matches
479,480,Marten de Roon,nl NED,"MF,DF",Atalanta,30,1991,28.3,7,1,1,50,15,0,7,45,42,0,0,0,212,52,34,60.5,Matches
480,481,Francesco Rossi,it ITA,GK,Atalanta,30,1991,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
481,482,Nicolò Rovella,it ITA,MF,Genoa,19,2001,16.3,5,0,0,26,24,3,110,20,26,0,0,0,118,5,15,25.0,Matches
482,483,Amir Rrahmani,xk KVX,DF,Napoli,27,1994,32.5,5,0,0,23,23,0,0,19,11,0,0,0,174,78,50,60.9,Matches
483,484,Ruan,br BRA,DF,Sassuolo,22,1999,2.4,1,0,0,4,8,0,1,2,4,0,1,0,22,7,8,46.7,Matches
484,485,Daniele Rugani,it ITA,DF,Juventus,27,1994,9.8,2,0,0,11,1,0,0,11,5,0,0,0,43,16,14,53.3,Matches
485,486,Matteo Ruggeri,it ITA,DF,Salernitana,19,2002,7.5,1,0,0,1,2,1,29,2,4,0,0,0,40,9,7,56.3,Matches
486,487,Mário Rui,pt POR,DF,Napoli,30,1991,33.2,7,0,0,31,60,4,80,40,43,0,0,0,173,14,31,31.1,Matches
487,488,Fabián Ruiz Peña,es ESP,MF,Napoli,25,1996,26.5,2,0,0,21,18,1,17,22,33,0,0,0,203,8,12,40.0,Matches
488,489,Alessandro Russo,it ITA,MF,Salernitana,17,2003,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
489,490,Stefano Sabelli,it ITA,DF,Genoa,28,1993,3.9,3,0,0,6,8,0,9,3,3,0,1,0,19,3,4,42.9,Matches
490,491,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,24,1996,9.9,3,0,0,21,34,1,15,7,18,0,0,0,39,26,26,50.0,Matches
491,492,Alexis Saelemaekers,be BEL,FW,Milan,22,1999,20.7,2,0,0,29,37,1,63,15,22,0,0,0,120,9,14,39.1,Matches
492,493,Jacopo Sala,it ITA,MF,Spezia,29,1991,9.8,3,0,0,11,12,1,6,14,11,0,1,0,71,4,4,50.0,Matches
493,494,Eddie Salcedo,it ITA,"MF,FW",Spezia,19,2001,4.8,1,0,0,8,6,2,13,0,1,0,0,0,14,11,10,52.4,Matches
494,495,Lazar Samardzic,de GER,"MF,FW",Udinese,19,2002,5.4,0,0,0,11,3,0,32,2,9,0,0,0,33,6,5,54.5,Matches
495,496,Luigi Samele,it ITA,FW,Sassuolo,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
496,497,Antonio Sanabria,py PAR,FW,Torino,25,1996,20.0,3,0,0,26,34,21,3,2,2,2,0,0,52,78,124,38.6,Matches
497,498,Alexis Sánchez,cl CHI,FW,Inter,32,1988,9.8,0,0,0,10,21,8,35,2,8,0,0,0,36,10,16,38.5,Matches
498,499,Alex Sandro,br BRA,DF,Juventus,30,1991,19.8,3,0,0,31,34,1,35,27,16,1,0,1,113,31,20,60.8,Matches
499,500,Nicola Sansone,it ITA,"FW,MF",Bologna,29,1991,10.0,6,0,0,16,21,6,52,4,7,2,0,0,52,7,18,28.0,Matches
500,501,Federico Santander,py PAR,"FW,DF",Bologna,30,1991,0.7,1,0,0,2,5,0,1,0,1,0,0,0,3,8,7,53.3,Matches
501,502,Samir Santos,br BRA,DF,Udinese,26,1994,15.8,5,0,0,33,16,0,12,42,16,0,0,0,77,40,17,70.2,Matches
502,503,Riccardo Saponara,it ITA,FW,Fiorentina,29,1991,14.3,1,0,0,6,24,4,28,1,2,1,0,0,59,5,9,35.7,Matches
503,504,Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
504,505,Martin Satriano,uy URU,"FW,MF",Inter,20,2001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,25.0,Matches
505,506,Giorgio Scalvini,it ITA,"DF,MF",Atalanta,17,2003,8.5,1,0,0,15,7,0,3,22,11,0,0,0,56,20,17,54.1,Matches
506,507,Gianluca Scamacca,it ITA,FW,Sassuolo,22,1999,23.8,7,0,0,49,20,10,11,5,14,0,0,0,46,51,39,56.7,Matches
507,508,Andrea Schiavone,it ITA,MF,Salernitana,28,1993,6.3,1,0,0,10,5,0,29,8,8,0,0,0,29,3,3,50.0,Matches
508,509,David Schnegg,at AUT,DF,Venezia,22,1998,1.6,1,0,0,3,0,1,3,3,0,0,0,0,16,2,3,40.0,Matches
509,510,Jerdy Schouten,nl NED,MF,Bologna,24,1997,15.5,4,1,1,17,7,0,1,33,17,0,0,0,102,28,18,60.9,Matches
510,511,Demba Seck,sn SEN,"MF,FW",Torino,20,2001,1.6,0,0,0,2,2,2,2,0,1,0,0,0,5,1,3,25.0,Matches
511,512,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
512,513,Stefano Sensi,it ITA,"MF,FW",Sampdoria,25,1995,8.4,1,0,0,18,24,0,6,6,9,0,0,0,48,8,4,66.7,Matches
513,514,Stefano Sensi,it ITA,"MF,FW",Inter,25,1995,1.9,0,0,0,4,5,1,2,0,3,0,0,0,14,2,2,50.0,Matches
514,515,Luigi Sepe,it ITA,GK,Salernitana,30,1991,15.5,2,0,0,0,3,0,0,1,0,0,0,0,20,3,0,100.0,Matches
515,516,Laurens Serpe,it ITA,DF,Genoa,20,2001,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,Matches
516,517,Stephan El Shaarawy,it ITA,"FW,DF",Roma,28,1992,11.7,1,0,0,8,12,3,18,11,8,0,0,0,63,14,15,48.3,Matches
517,518,Aimar Sher,se SWE,MF,Spezia,18,2002,0.5,0,0,0,0,0,0,0,3,1,0,0,0,3,1,1,50.0,Matches
518,519,Eldor Shomurodov,uz UZB,"FW,MF",Roma,26,1995,8.7,2,0,0,16,6,4,11,2,4,0,0,0,28,22,33,40.0,Matches
519,520,Alassane Sidibe,ci CIV,MF,Atalanta,19,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
520,521,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,22,1999,2.0,0,0,0,2,1,0,3,1,1,0,0,0,12,0,7,0.0,Matches
521,522,Adrien Silva,pt POR,MF,Sampdoria,32,1989,12.0,3,1,0,13,17,0,6,23,12,0,0,0,97,11,11,50.0,Matches
522,523,Marco Silvestri,it ITA,GK,Udinese,30,1991,35.0,1,0,0,1,6,0,0,1,0,0,1,0,27,7,0,100.0,Matches
523,524,Giovanni Simeone,ar ARG,FW,Hellas Verona,26,1995,29.5,8,0,0,56,58,34,26,6,15,1,0,0,81,60,108,35.7,Matches
524,525,Giovanni Simeone,ar ARG,FW,Cagliari,26,1995,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,Matches
525,526,Wilfried Singo,ci CIV,DF,Torino,20,2000,29.0,5,1,0,43,59,8,80,23,35,0,0,0,170,42,33,56.0,Matches
526,527,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37.0,0,0,0,0,3,0,0,0,1,0,0,1,28,5,0,100.0,Matches
527,528,Leo Skiri Østigård,no NOR,DF,Genoa,21,1999,13.0,4,2,1,15,6,3,0,8,9,0,0,0,85,63,19,76.8,Matches
528,529,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36.0,4,0,0,2,5,0,0,0,0,0,2,0,40,15,1,93.8,Matches
529,530,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,21,1999,8.3,0,0,0,4,15,0,37,3,10,0,0,0,48,4,10,28.6,Matches
530,531,Milan Škriniar,sk SVK,DF,Inter,26,1995,35.0,3,0,0,43,23,2,3,25,27,0,1,0,160,51,52,49.5,Matches
531,532,Chris Smalling,eng ENG,DF,Roma,31,1989,23.2,0,0,0,9,17,0,2,26,23,0,0,1,106,49,13,79.0,Matches
532,533,Brandon Soppy,fr FRA,"DF,MF",Udinese,19,2002,8.6,4,0,0,23,33,0,13,5,9,0,0,0,47,6,13,31.6,Matches
533,534,Roberto Soriano,it ITA,MF,Bologna,30,1991,29.1,6,2,1,49,47,3,34,22,30,0,1,0,139,24,46,34.3,Matches
534,535,Riccardo Sottil,it ITA,FW,Fiorentina,22,1999,13.8,4,1,1,15,40,7,47,1,4,0,0,0,32,7,13,35.0,Matches
535,536,Matìas Soulé,ar ARG,FW,Juventus,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
536,537,Adama Soumaoro,fr FRA,DF,Bologna,29,1992,25.2,6,2,0,24,16,1,2,34,5,0,1,1,108,45,16,73.8,Matches
537,538,Leonardo Spinazzola,it ITA,DF,Roma,28,1993,1.4,1,0,0,1,0,0,4,0,0,0,0,0,8,0,1,0.0,Matches
538,539,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5.0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Matches
539,540,Luca Stanga,it ITA,DF,Milan,19,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
540,541,Riccardo Stivanello,it ITA,DF,Bologna,17,2004,0.5,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,50.0,Matches
541,542,Petar Stojanović,si SVN,DF,Empoli,25,1995,30.4,11,1,1,45,22,2,68,27,63,0,2,0,203,14,19,42.4,Matches
542,543,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23.0,2,0,0,2,0,0,0,0,0,0,1,0,27,6,0,100.0,Matches
543,544,Stefan Strandberg,no NOR,DF,Salernitana,31,1990,10.4,2,1,1,8,2,1,4,9,8,0,1,1,57,30,14,68.2,Matches
544,545,Dávid Strelec,sk SVK,"FW,MF",Spezia,20,2001,5.6,0,0,0,4,6,2,5,2,4,0,0,0,31,11,14,44.0,Matches
545,546,Kevin Strootman,nl NED,MF,Cagliari,31,1990,7.1,4,0,0,10,10,0,2,10,4,0,1,0,42,5,6,45.5,Matches
546,547,Jens Stryger Larsen,dk DEN,DF,Udinese,30,1991,7.6,0,0,0,3,3,1,20,4,2,0,0,1,22,4,6,40.0,Matches
547,548,Leo Štulac,si SVN,MF,Empoli,26,1994,9.3,1,0,0,7,16,0,25,8,6,0,0,0,49,5,6,45.5,Matches
548,549,Stefano Sturaro,it ITA,MF,Genoa,28,1993,19.6,12,0,0,53,37,4,37,15,26,0,0,0,96,50,50,50.0,Matches
549,550,Isaac Success,ng NGA,"FW,MF",Udinese,25,1996,10.1,1,1,0,24,39,5,6,2,2,0,1,0,26,16,36,30.8,Matches
550,551,Vladyslav Supriaha,ua UKR,FW,Sampdoria,21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
